http://nckues.ddns.net:22222/query?value=7eea8ac696a2b75ba36c612d1eeddcae9a6f5821,7eea8a
http://nckues.ddns.net:22222/query?value=86cd92a99e85c76c219cdf5d9d1e5adf189fd651,86cd92
http://nckues.ddns.net:22222/query?value=8eb09a8ca668d77c9fcd5d8e1b4ed90f96c1ae82,8eb09a
http://nckues.ddns.net:22222/query?value=9693a26fae4be78d1dfddbbe997f57316ef22cb2,9693a2
http://nckues.ddns.net:22222/query?value=9e76aa52b62ea79d9c2e59ef17afd561ed22aae3,9e76aa
http://nckues.ddns.net:22222/query?value=a659b235be11b7ae1a5ed81f95d1ad926b532913,a659b2
http://nckues.ddns.net:22222/query?value=ae3cba18c5f4c7be988f56416e022bc2e983a744,ae3cba
http://nckues.ddns.net:22222/query?value=b61fc1fbcdd7d7cf16bfd471ec32a9f367b42574,b61fc1
http://nckues.ddns.net:22222/query?value=be02c9ded5bae7df94e1aca26a632823e5e4a3a5,be02c9
http://nckues.ddns.net:22222/query?value=c5e5d1c1dd9da7e16d122ad2e893a654641521d5,c5e5d1
http://nckues.ddns.net:22222/query?value=cdc8d9a4e580b7f1eb42a90366c42484e245a006,cdc8d9
http://nckues.ddns.net:22222/query?value=d5abe187ed63c80269732733e4f4a2b560761e36,d5abe1
http://nckues.ddns.net:22222/query?value=dd8ee96af546d812e7a3a564632520e5dea69c67,dd8ee9
http://nckues.ddns.net:22222/query?value=e571f14dfd29e82365d42394e1559f165cd71a97,e571f1
http://nckues.ddns.net:22222/query?value=ed54f9301aaca833e404a1c55f861d46db0798c8,ed54f9
http://nckues.ddns.net:22222/query?value=f53716b3228fb84462351ff5ddb69b77593816f8,f53716
http://nckues.ddns.net:22222/query?value=fd1a1e962a72c854e0659e265be719a7d7689529,fd1a1e
http://nckues.ddns.net:22222/query?value=1a9d26793255d8655e961c56da1797d855991359,1a9d26
http://nckues.ddns.net:22222/query?value=22802e5c3a38e875dcc69a8758481608d3c9918a,22802e
http://nckues.ddns.net:22222/query?value=2a63363f421ba8865af718b7d678943951fa0fba,2a6336
http://nckues.ddns.net:22222/query?value=32463e2249feb896d92796e854a91269d02a8deb,32463e
http://nckues.ddns.net:22222/query?value=3a29460551e1c8a757581518d2d9909a4e5b0c1b,3a2946
http://nckues.ddns.net:22222/query?value=420c4de859c4d8b7d5889349510a0ecacc8b8a4c,420c4d
http://nckues.ddns.net:22222/query?value=49ef55cb61a7e8c853b91179cf3a8cfb4abc087c,49ef55
http://nckues.ddns.net:22222/query?value=51d25dae698aa8d8d1e98faa4d6b0b2bc8ec86ad,51d25d
http://nckues.ddns.net:22222/query?value=59b56591716db8e9501a0ddacb9b895c471d04dd,59b565
http://nckues.ddns.net:22222/query?value=61986d747950c8f9ce4a8c0b49cc078cc54d830e,61986d
http://nckues.ddns.net:22222/query?value=697b75578133d90a4c7b0a3bc7fc85bd437e013e,697b75
http://nckues.ddns.net:22222/query?value=715e7d3a8916e91acaab886c462d03edc1ae7f6f,715e7d
http://nckues.ddns.net:22222/query?value=7941851d90f9a92b48dc069cc45d821e3fdefd9f,794185
http://nckues.ddns.net:22222/query?value=81248d0098dcb93bc70c84cd428e004ebe0f7bc1,81248d
http://nckues.ddns.net:22222/query?value=890794e3a0bfc94c453d02fdc0be7e7f3c3ff9f2,890794
http://nckues.ddns.net:22222/query?value=90ea9cc6a8a2d95cc36d812e3eeefcafba61d222,90ea9c
http://nckues.ddns.net:22222/query?value=98cda4a9b085e96d419dff5ebd1f7ad192925053,98cda4
http://nckues.ddns.net:22222/query?value=a0b0ac8cb868a97dbfce7d8f3b4ff90210c2ce83,a0b0ac
http://nckues.ddns.net:22222/query?value=a893b46fc04bb98e3dfefbbfb971d1328ef34cb4,a893b4
http://nckues.ddns.net:22222/query?value=b076bc52c82ec99ebc2f79e191a24f630d23cae4,b076bc
http://nckues.ddns.net:22222/query?value=b859c435d011d9af3a5ff8120fd2cd938b544915,b859c4
http://nckues.ddns.net:22222/query?value=c03ccc18d7f4e9bfb881d0428e034bc40984c745,c03ccc
http://nckues.ddns.net:22222/query?value=c81fd3fbdfd7a9c190b24e730c33c9f487b54576,c81fd3
http://nckues.ddns.net:22222/query?value=d002dbdee7bab9d20ee2cca38a64482505e5c3a6,d002db
http://nckues.ddns.net:22222/query?value=d7e5e3c1ef9dc9e28d134ad40894c655841641d6,d7e5e3
http://nckues.ddns.net:22222/query?value=dfc8eba4f780d9f30b43c90486c544860246c007,dfc8eb
http://nckues.ddns.net:22222/query?value=e7abf387ff63ea038974473504f5c2b680773e37,e7abf3
http://nckues.ddns.net:22222/query?value=ef8efb6a1ce6aa1407a4c565832640e6fea7bc68,ef8efb
http://nckues.ddns.net:22222/query?value=f77118ed24c9ba2485d543960156bf177cd83a98,f77118
http://nckues.ddns.net:22222/query?value=ff5420d02cacca350405c1c67f873d47fb08b8c9,ff5420
http://nckues.ddns.net:22222/query?value=1cd728b3348fda4582363ff6fdb7bb78793936f9,1cd728
http://nckues.ddns.net:22222/query?value=24ba30963c72ea560066be277be839a8f769b52a,24ba30
http://nckues.ddns.net:22222/query?value=2c9d38794455aa667e973c57fa18b7d9759a335a,2c9d38
http://nckues.ddns.net:22222/query?value=3480405c4c38ba76fcc7ba8878493609f3cab18b,348040
http://nckues.ddns.net:22222/query?value=3c63483f541bca877af838b8f679b43a71fb2fbb,3c6348
http://nckues.ddns.net:22222/query?value=444650225bfeda97f928b6e974aa326af02badec,444650
http://nckues.ddns.net:22222/query?value=4c29580563e1eaa877593519f2dab09b6e5c2c1c,4c2958
http://nckues.ddns.net:22222/query?value=540c5fe86bc4aab8f589b34a710b2ecbec8caa4d,540c5f
http://nckues.ddns.net:22222/query?value=5bef67cb73a7bac973ba317aef3bacfc6abd287d,5bef67
http://nckues.ddns.net:22222/query?value=63d26fae7b8acad9f1eaafab6d6c2b2ce8eda6ae,63d26f
http://nckues.ddns.net:22222/query?value=6bb57791836ddaea701b2ddbeb9ca95d671e24de,6bb577
http://nckues.ddns.net:22222/query?value=73987f748b50eafaee4bac0c69cd278de54ea30f,73987f
http://nckues.ddns.net:22222/query?value=7b7b87579333ab0b6c7c2a3ce7fda5be637f213f,7b7b87
http://nckues.ddns.net:22222/query?value=835e8f3a9b16bb1beaaca86d662e23eee1af9f61,835e8f
http://nckues.ddns.net:22222/query?value=8b41971da2f9cb2c68dd269de45ea21f5fd17792,8b4197
http://nckues.ddns.net:22222/query?value=93249f00aadcdb3ce70da4ce628f204fde01f5c2,93249f
http://nckues.ddns.net:22222/query?value=9b07a6e3b2bfeb4d653e22fee0bf9e71b63273f3,9b07a6
http://nckues.ddns.net:22222/query?value=a2eaaec6baa2ab5de36ea12f5ee176a23462f223,a2eaae
http://nckues.ddns.net:22222/query?value=aacdb6a9c285bb6e619f1f5fdd11f4d2b2937054,aacdb6
http://nckues.ddns.net:22222/query?value=b2b0be8cca68cb7edfcf9d81b542730330c3ee84,b2b0be
http://nckues.ddns.net:22222/query?value=ba93c66fd24bdb8f5df175b23372f133aef46cb5,ba93c6
http://nckues.ddns.net:22222/query?value=c276ce52da2eeb9fdc21f3e2b1a36f642d24eae5,c276ce
http://nckues.ddns.net:22222/query?value=ca59d635e211aba1b45272132fd3ed94ab556916,ca59d6
http://nckues.ddns.net:22222/query?value=d23cde18e9f4bbb23282f043ae046bc52985e746,d23cde
http://nckues.ddns.net:22222/query?value=da1fe5fbf1d7cbc2b0b36e742c34e9f5a7b66577,da1fe5
http://nckues.ddns.net:22222/query?value=e202eddef9badbd32ee3eca4aa65682625e6e3a7,e202ed
http://nckues.ddns.net:22222/query?value=e9e5f5c1173debe3ad146ad52895e656a41761d8,e9e5f5
http://nckues.ddns.net:22222/query?value=f1c8fda41f20abf42b44e905a6c664872247e008,f1c8fd
http://nckues.ddns.net:22222/query?value=f9ab1b272703bc04a975673624f6e2b7a0785e39,f9ab1b
http://nckues.ddns.net:22222/query?value=172e230a2ee6cc1527a5e566a32760e81ea8dc69,172e23
http://nckues.ddns.net:22222/query?value=1f112aed36c9dc25a5d663972157df189cd95a9a,1f112a
http://nckues.ddns.net:22222/query?value=26f432d03eacec362406e1c79f885d491b09d8ca,26f432
http://nckues.ddns.net:22222/query?value=2ed73ab3468fac46a2375ff81db8db79993a56fb,2ed73a
http://nckues.ddns.net:22222/query?value=36ba42964e72bc572067de289be959aa176ad52b,36ba42
http://nckues.ddns.net:22222/query?value=3e9d4a795655cc679e985c591a19d7da959b535c,3e9d4a
http://nckues.ddns.net:22222/query?value=4680525c5e38dc781cc8da89984a560b13cbd18c,468052
http://nckues.ddns.net:22222/query?value=4e635a3f661bec889af958ba167ad43b91fc4fbd,4e635a
http://nckues.ddns.net:22222/query?value=564662226dfeac991929d6ea94ab526c102ccded,564662
http://nckues.ddns.net:22222/query?value=5e296a0575e1bca9975a551b12dbd09c8e5d4c1e,5e296a
http://nckues.ddns.net:22222/query?value=660c71e87dc4ccba158ad34b910c4ecd0c8dca4e,660c71
http://nckues.ddns.net:22222/query?value=6def79cb85a7dcca93bb517c0f3cccfd8abe487f,6def79
http://nckues.ddns.net:22222/query?value=75d281ae8d8aecdb11ebcfac8d6d4b2e08eec6af,75d281
http://nckues.ddns.net:22222/query?value=7db58991956daceb901c4ddd0b9dc95e871f44d1,7db589
http://nckues.ddns.net:22222/query?value=859891749d50bcfc0e4ccc0d89ce478f054fc301,859891
http://nckues.ddns.net:22222/query?value=8d7b9957a533cd0c8c7d4a3e07fec5bf83719b32,8d7b99
http://nckues.ddns.net:22222/query?value=955ea13aad16dd1d0aadc86e862f43e15ba21962,955ea1
http://nckues.ddns.net:22222/query?value=9d41a91db4f9ed2d88de469f045fc211d9d29793,9d41a9
http://nckues.ddns.net:22222/query?value=a524b100bcdcad3e070ec4cf82819a42580315c3,a524b1
http://nckues.ddns.net:22222/query?value=ad07b8e3c4bfbd4e853f42f15ab21872d63393f4,ad07b8
http://nckues.ddns.net:22222/query?value=b4eac0c6cca2cd5f036fc121d8e296a354641224,b4eac0
http://nckues.ddns.net:22222/query?value=bccdc8a9d485dd6f81919952571314d3d2949055,bccdc8
http://nckues.ddns.net:22222/query?value=c4b0d08cdc68ed7fffc21782d543930450c50e85,c4b0d0
http://nckues.ddns.net:22222/query?value=cc93d86fe44bad81d7f295b353741134cef58cb6,cc93d8
